AMCC,0.4500,0.4500,0.5000,0.5000,0.0000,0.0000,0.4500,0.2000,0.0000,1,48,07/06/2016
AMCF,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000,1.0000,0.4000,0.0000,1,48,09/02/2015
AMCN,0.6000,0.6000,0.6000,0.6000,0.0000,0.0000,0.6000,0.3000,0.0000,1,48,10/05/2016
AMFW,0.6000,0.6000,0.6000,0.6000,0.0000,0.0000,0.6000,0.3000,0.0000,1,48,01/29/2016
AMID,0.6000,0.6000,0.6000,0.6000,0.0000,0.0000,0.6000,0.3000,0.0000,1,48,07/06/2016
AMOT,0.6000,0.6000,0.6000,0.6000,0.0000,0.0000,0.6000,0.3000,0.0000,1,48,07/12/2016
AMPE,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000,1.0000,0.4000,0.0000,1,48,09/02/2015
AMPH,0.4500,0.4500,0.5000,0.5000,0.0000,0.0000,0.4500,0.2000,0.0000,1,48,09/04/2015
AMRC,0.6000,0.6000,0.6000,0.6000,0.0000,0.0000,0.6000,0.3000,0.0000,1,48,07/06/2016
AMRI,0.6000,0.6000,0.6000,0.6000,0.0000,0.0000,0.6000,0.3000,0.0000,1,48,09/04/2015
AMRK,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000,1.0000,0.4000,0.0000,1,48,11/15/2016
